,Performance,Student ID
742,Unsatisfactory,3c0ac0dbe9729e39
743,Great,d3e10b3070da4f98
744,Abysmal Failure,ab0c217304710f07
745,Good,93b8490d1dfb4572
746,Above Average,da25f9148aee57b9
747,Bad,abe8f9e583e70b8b
748,Average,0e64ae08ee2d1b58
749,Unsatisfactory,2a4296be043a8041
750,Above Average,57f978215635fbbe
751,Failure,182872566e2391d5
752,Unsatisfactory,9d152133851098bc
753,Bad,6b46c9a7913b9864
754,Outstanding,2733a089cfcdb078
755,Failure,6f1283b5aeaf4a54
756,Above Average,762957ef148f11eb
757,Bad,3398b16b3e72ac80
758,Good,f172f6c400d3753e
759,Good,6a26aaf4162470b2
760,Failure,b8821773db314070
761,Great,eb684034c49764ea
762,Unsatisfactory,5c5b3f6ebcc95bdb
763,Perfect,a5c64a6097824df5
764,Outstanding,d2d4602e06575d4e
765,Outstanding,19a1b69d46c3cf74
766,Abysmal Failure,f56ea15d5cdea362
767,Above Average,60cd62fc719ef3b5
768,Unsatisfactory,5da17f50349779d8
769,Below Average,267f6de6b55de31c
770,Excellent,734df8975fcf6d04
771,Good,a4561cf0d3634231
772,Average,495dcd843123316a
773,Below Average,84ca0d7dc9b3dbf1
774,Horrible,aa09e82491310983
775,Unsatisfactory,ee6e3a6cecdd924b
776,Great,4ec0420480ef5c43
777,Failure,dada520c8325d346
778,Bad,f51bda85744cb471
779,Perfect,9daf35f01205b6fb
780,Perfect,1aafee4695e2db40
781,Abysmal Failure,b870b8af375d8d98
782,Great,004869acedef9a00
783,Unsatisfactory,caaf140f377da5be
784,Horrible,08b014eeb0102c1b
785,Good,9cf9f743d78b84a3
786,Great,445d2c1ace05c15d
787,Terrible,a00a1a0b47c7db80
788,Horrible,b06178ee6269bc34
789,Terrible,c4638b424466237a
790,Excellent,70fab87aa0ec2e9b
791,Great,0dacc0efdddbaebc
792,Perfect,116c1596e9ca4d81
793,Abysmal Failure,0fa807aba8d76843
794,Unsatisfactory,891f16dccee1e4c4
795,Good,dabe64e3328ee607
796,Unsatisfactory,e7f3f7df7d292333
797,Perfect,a981cc11e8cdd516
798,Terrible,a5a88f50540cfe63
799,Outstanding,6851f4333afec84e
800,Horrible,7972b71f49ea654d
801,Bad,bbdfd1d345f3547c
802,Average,f6da07727ccddf18
803,Average,4eb46164446fda92
804,Failure,7493eb3dbfa7ef5b
805,Below Average,db0ce3d2c83edfb8
806,Good,3779f2ace8237edf
807,Abysmal Failure,2521ab6531a24353
808,Above Average,cb4e9ba5b7cb140e
809,Outstanding,46c88e482e44aaf3
810,Abysmal Failure,1b6f9c0246bba285
811,Perfect,8fcd8444104508cf
812,Bad,85a38c6290cfaecf
813,Outstanding,22bd91f113c942a7
814,Outstanding,2287e2b4802a6871
815,Horrible,2490eef012137c5f
816,Great,d41318d98f9fef08
817,Bad,aa992e4cd7ae0b59
818,Perfect,537c77ab27ac2064
819,Average,f1aa9c81dd49b3c1
820,Horrible,4173101ab811a80b
821,Bad,2b3da4d1d2c535f7
822,Unsatisfactory,b168b76e171a891d
823,Above Average,2a74946f2b9f5f0d
824,Failure,7743e18a4f0927f9
825,Terrible,c4a6d22569bdfe9b
826,Outstanding,c12aca1bf317f51e
827,Great,86c3f5b941cb8697
828,Great,53fd9eb01a547789
829,Good,6a6e61cb9ac8dfc3
830,Good,88ff7173092dad05
831,Horrible,54afe9051fba2f37
832,Bad,9532f46a9e6a6b0a
833,Abysmal Failure,e43d4dde66548616
834,Above Average,a44ee255bc360646
835,Terrible,d3e06aea3bc6fdb8
836,Abysmal Failure,b28fb0e7c5d77f6e
837,Average,ec1d110b352613be
838,Outstanding,e6c66dac757be688
839,Unsatisfactory,9b76660bda3eb6d9
840,Average,9c4fcdad1e6ed71e
841,Above Average,d529a32857d91138
842,Abysmal Failure,a8050d7f5e6190b5
843,Outstanding,f2975d8e5d1fe297
844,Failure,8595414713e02d08
845,Unsatisfactory,6309a99d2e21b139
846,Good,79b58d3883ba4ea2
847,Great,2ebdeed60a6fadd8
848,Average,f09d9b56afcfd383
849,Great,01bd1aff41ff22cf
850,Outstanding,e59d06482767c89e
851,Good,96cca1ee908ef386
852,Bad,1e814b3215e35d8d
853,Excellent,d94749d19e2922c6
854,Perfect,2986cf7e5cb14e17
855,Average,8cc45945ebc0f711
856,Terrible,674c1b232815cfbf
857,Unsatisfactory,5dcbf65759ec8325
858,Abysmal Failure,4c3f727635be1ade
859,Below Average,a1d6e244ddf7fcbd
860,Average,00931d9f254f69f3
861,Unsatisfactory,9ca5db97b53e1c36
862,Terrible,b3e9c37701d0ce63
863,Average,3c9e3994e0c8d3da
864,Perfect,fedb4a522bdf4176
865,Outstanding,5ea95b78768a5f38
866,Great,3995badd3d500c51
867,Perfect,f034fcbd838018a5
868,Perfect,efbfa9bcedc0d226
869,Average,d25b864fe1237fe7
870,Abysmal Failure,51c4dd8e1599e965
871,Good,aba24508550c30b1
872,Outstanding,4f7a93e997962447
873,Failure,2e10d164c9dc30d0
874,Terrible,c688b14791bc423b
875,Excellent,6d722d46a9e0120b
876,Above Average,221a3e4d32a75622
877,Perfect,3b2b50359db6af98
878,Above Average,d52fc879a174c6b1
879,Above Average,cfedb2087b1b5f04
880,Good,43b6b910c0d030aa
881,Perfect,658b3933a38d7b80
882,Perfect,5f6872fe82fa40be
883,Great,46134215378e08d8
884,Good,3a8d8099b539c958
885,Abysmal Failure,e75a049234fbbc96
886,Good,6b2b1cca59f31911
887,Below Average,3733fb7f23cc032d
888,Abysmal Failure,1af8cc9447912b50
889,Horrible,7fad5a6fbfcae57d
890,Good,51b161ffbd39ad0e
891,Average,919c7af71e425099
892,Above Average,c7fde2e8cda39990
893,Bad,d9951911d95ec372
894,Bad,ff2685d8a34f0f83
895,Abysmal Failure,30ddbe8e87eabbf6
896,Above Average,a1e7145d50eba260
897,Horrible,0317d63b2fdefbf9
898,Excellent,858fc9460ba058bf
899,Excellent,f0e09e924f7008d7
900,Failure,84903d5a7d72bd9b
901,Excellent,be1cc0d361ce9e29
902,Great,1f4737fc30d7be68
903,Abysmal Failure,62a29fd7aa93be67
904,Excellent,6534780e4f21d124
905,Perfect,e2e02e0a644eef5e
906,Above Average,ebb9073bb5103b9e
907,Abysmal Failure,f661191b8d5139f4
908,Failure,6c36565d64986f79
909,Outstanding,5645d286fec0f777
910,Perfect,d2ea5f8fa3cc095c
911,Horrible,97b1776deecb28bf
912,Outstanding,5804090e2fbc03e2
913,Terrible,b332fdca4aba3fc0
914,Unsatisfactory,d2289c35ddc90749
915,Terrible,4292deb8955feba6
916,Great,0ebe679798c1d91a
917,Abysmal Failure,a0c2d0350ee95185
918,Good,085950294fcaf629
919,Unsatisfactory,a0ae84cb025f3920
920,Bad,7b19185a95500294
921,Unsatisfactory,60a0f1e81c485428
922,Abysmal Failure,8934f049ad1b0d35
923,Above Average,4c3187306fb25354
924,Bad,9bb7fc9796ac5e3f
925,Abysmal Failure,1160202b98670bf1
926,Unsatisfactory,4b81c0429dcb0e9d
927,Abysmal Failure,10bc3d9d7d774f02
928,Failure,fdff1e101106fd98
929,Great,bec3ba30f822c5df
930,Average,c2785b20d6e74589
931,Average,e218185827d43c67
932,Above Average,5557cee099f3841d
933,Average,3767300498bdcb83
934,Abysmal Failure,612d0f95c6d9b24a
935,Excellent,db1c4f67e21c46cc
936,Great,46022decd7712896
937,Below Average,f5b19cf8f48da542
938,Unsatisfactory,1e5a497532ddd205
939,Great,1e85406f35edcafc
940,Excellent,a3a400cfc0f14511
941,Failure,04250ef82c6fd248
942,Failure,fe9bfcc54545b524
943,Excellent,63e7e115464cac95
944,Failure,1c2a3bef285b4091
945,Terrible,bd025cd2ff924822
946,Great,d8529d858a6a8bf1
947,Failure,8b7bea69ea343230
948,Outstanding,bc71081c5d8c09a5
949,Unsatisfactory,de7229b2c90bb6df
950,Horrible,def62cdcd827804b
951,Below Average,dd036fe10a50ccdb
952,Excellent,1e6f58fb6ca7e819
953,Unsatisfactory,0a0f47d5bb475228
954,Outstanding,d10374072aa7b6a3
955,Above Average,142c0a4d792623b1
956,Above Average,93dc4920ba06d53d
957,Outstanding,4acc7f7f76ef5d96
958,Excellent,3cd997525402ca18
959,Average,63e5754d030afc15
960,Unsatisfactory,32e140a519b0ddc1
961,Average,0aa418eccd0abb6d
962,Abysmal Failure,8fb0dbd58dc56bc1
963,Terrible,bfba32028e3bf86b
964,Outstanding,2ca9754aa0659195
965,Average,024ad3cfc62e5711
966,Horrible,73e74c9ac4c1cc79
967,Perfect,548f662900b03d94
968,Outstanding,141f9b2f285167f5
969,Failure,4c2af23f86c95527
970,Failure,c7abeb73b3395a7e
971,Bad,f8c5f091eb3f5a42
972,Excellent,78afb10607e4eb57
973,Above Average,f8a41229e4d27f64
974,Horrible,4c22dba1582b5c06
975,Good,6a1f35fa5d7ec3e0
976,Great,dd9fbd814cc6d13a
977,Unsatisfactory,cb025d3256fe87d2
978,Average,96779ca0d6520587
979,Perfect,1607b183199a53cc
980,Bad,799120539446d8ed
981,Failure,3fd088d425309cb5
982,Failure,79db2262a3d49c4c
983,Excellent,f321be5698844098
984,Perfect,b0db8a7674162897
985,Horrible,c7e13c72785b45ab
986,Horrible,04b2f12be6c82861
987,Good,c87e0da1d12ee7ab
988,Average,0082f45cb69cdb35
989,Horrible,06b4cf817112b1da
990,Above Average,0d91c15f2b8d4a48
991,Perfect,80e01f246f22bb7e
992,Failure,aa8378b1fe20dc1b
993,Average,223a3172b30596e0
994,Horrible,391b64bc411a264f
995,Unsatisfactory,19ff66d52390675a
996,Failure,f8f6b78298fb98b1
997,Average,7d29fb8123f48c1b
998,Outstanding,8ba9957fa2b6f6b1
999,Above Average,97329424ddfb3a73
1000,Unsatisfactory,2418323b293159c1
1001,Below Average,abf193c2f2662c4a
1002,Above Average,6e86dea108fc6f77
1003,Good,c199cb0aa15150b4
1004,Average,bd46855e2fc31860
1005,Above Average,b566f0ff05ee0d1e
1006,Bad,77791c73a961cafb
1007,Average,13d18c65c5df356f
1008,Bad,45695a52503dcc8a
1009,Horrible,2d1a5a4e5b662086
1010,Good,9c6b39628fcddb69
1011,Terrible,2125c953b47579e9
1012,Above Average,a335de59e620b334
1013,Average,32dad84dc9dff576
1014,Failure,308d8acc59ed3144
1015,Bad,31f0b8cf498760ca
1016,Perfect,042bd718d63c397e
1017,Outstanding,0b47c5a16fa78e83
1018,Terrible,ff4aeee5ca74f2c2
1019,Abysmal Failure,04df93531debdd08
1020,Below Average,13218b02917f9a5d
1021,Great,db74c2bbc7b81bd6
1022,Below Average,9a12998389cd0aa3
1023,Good,115528e66a0c6181
1024,Good,8e8d0190fc370619
1025,Below Average,ce7c32965522acbe
1026,Above Average,541907ca6152e533
1027,Average,4ad6b2b834231f88
1028,Failure,f929a77af179207d
1029,Terrible,91574dacf40e6518
1030,Great,dcdc39ea4660d721
1031,Below Average,d59e389a2241fda2
1032,Good,648c00bfc9bbb023
1033,Great,eafe9765a1855661
1034,Great,8ce92992198f85ae
1035,Horrible,645d14edccf4a125
1036,Perfect,7e571243231cfa67
1037,Excellent,8dc6ad966a11fe7d
1038,Above Average,5bebc967d4e798f2
1039,Terrible,0b23dd5e85d3c7e2
1040,Outstanding,2ceb4c63dbf2c3cc
1041,Above Average,414c8b55a2645e39
1042,Average,39fb5f3e638ef1e2
1043,Horrible,db9fca293a41e4c9
1044,Unsatisfactory,8933b65d05abb2c9
1045,Below Average,69c045f058dfe612
1046,Perfect,f3c4fc1b75a048d3
1047,Average,878efda80313517c
1048,Failure,819b118a1ff73590
1049,Average,30af155bed65a6ad
1050,Outstanding,ece4fdbe6c5a5d96
1051,Failure,95738bf8625db47d
1052,Excellent,c7fb3f563892e814
1053,Above Average,90d8e31961d4a57d
1054,Above Average,84be00cca3daad06
1055,Unsatisfactory,60af26fb4f57f4f9
1056,Excellent,33d711bebd749fe2
1057,Bad,6583a7641dc3a5bd
1058,Above Average,3bb90efeb302ac1d
1059,Good,e7cb2c6726cdebd5
1060,Bad,026d53c1c4c060e2
1061,Abysmal Failure,d6bbf46027044de1
1062,Average,326b7988c6b95610
1063,Excellent,633dea5ce7c9266c
1064,Excellent,a409e42979a6d7f9
1065,Perfect,b590022028d0d7e1
1066,Unsatisfactory,7ae9a1703319cdd7
1067,Failure,eb527312e93dd943
1068,Bad,f14425d5e7a586df
1069,Bad,89b2be8fb3303d6a
1070,Excellent,b341528ffb4ec792
1071,Average,3981271b1a6d8144
1072,Bad,464f5a862b26493f
1073,Excellent,c66a195900243553
1074,Failure,99da9a08b68db09a
1075,Failure,e58d0ccf5d10e84b
1076,Great,69d707624e0acc62
1077,Great,728e419b5f52f80c
1078,Perfect,edb95f9a1a856df1
1079,Horrible,9201f2cd5aa63214
1080,Great,b63941e302f17fa0
1081,Terrible,00bf719ab65d6f29
1082,Below Average,774f40d090006cd4
1083,Terrible,f87d759d93fb5957
1084,Abysmal Failure,b3f59c08eb26f552
1085,Bad,9bc68b03a8ce3a55
1086,Failure,d810ea4df636cff5
1087,Failure,bb459668816ec1f9
1088,Failure,3da21f4ce39b5a7a
1089,Perfect,33ab724523ead07c
1090,Above Average,4f5655e80f5ebc34
1091,Great,944646c1201ca0d4
1092,Perfect,22681e48dfef9419
1093,Bad,a3bce58076664c88
1094,Outstanding,d2abc20e5fa04b07
1095,Terrible,b6d62a41215925fa
1096,Abysmal Failure,b964f21c8f8364f2
1097,Excellent,baca75fc9acb2648
1098,Outstanding,5ba8e93538aafcae
1099,Average,013d27c75b2729f2
1100,Excellent,123e7b77083e6261
1101,Above Average,292d1bad363b53b3
1102,Great,6de9ac0d12fab4a3
1103,Great,7f5da4bce4e0d853
1104,Good,4104cdf5b126ff7d
1105,Failure,01fc6402c7c81bcc
1106,Outstanding,2426e0ed5b6b30be
1107,Bad,df6c0352e4185709
1108,Abysmal Failure,4d6e0af8b8b47c17
1109,Unsatisfactory,e027e81398e14b08
1110,Failure,26a6a4a541b3c52e
1111,Abysmal Failure,50de42928497935d
1112,Great,540822c03dc41c93
1113,Bad,6f7744f96aa40eb6
1114,Great,81fce5f679fa7623
1115,Great,d3d063a699171013
1116,Failure,3486953a7c15ee80
1117,Below Average,79a37965712ae7cd
1118,Abysmal Failure,ede0bb0a6c42ed48
1119,Bad,37f88948f5118461
1120,Good,492610a840592cb5
1121,Excellent,27010d43ada89edc
1122,Horrible,8082192360c3004b
1123,Unsatisfactory,9021a23495b21652
1124,Terrible,64c69256fb426772
1125,Horrible,6886483f82d2f356
1126,Perfect,bec10bc936065e06
1127,Outstanding,39887a622802544b
1128,Above Average,cff67f0c65adea3c
1129,Outstanding,089d07c65807ed0a
1130,Abysmal Failure,148c87fd1032971c
1131,Perfect,bd720bbdbfecf220
1132,Average,d3ecc16fda44aebf
1133,Abysmal Failure,767ae4a892906797
1134,Bad,f03bc2e8fd96ea4e
1135,Horrible,1e5401e8fe21b4e6
1136,Unsatisfactory,51f092e2e459683d
1137,Great,ffb53f1e8880c29c
1138,Unsatisfactory,4050871e80dde2e1
1139,Average,1edf7a061653f9e8
1140,Average,22c2d5d3681c9863
1141,Below Average,7c9b48198ca08abf
1142,Bad,d5ea2431e961fcc2
1143,Excellent,2ad7c58b64513b02
1144,Bad,afc983d7c0632df9
1145,Above Average,4cb4f64fe4bb1342
1146,Abysmal Failure,51f41ef1d6beae0e
1147,Horrible,9a30f21467d30503
1148,Outstanding,3afb20f12f33b3bf
1149,Horrible,2921e5032371fe1c
1150,Great,182f264b8caad9a5
1151,Bad,78be2a877ac6cf1b
1152,Abysmal Failure,91de82bafd2562f9
1153,Horrible,0fecd0a5e0dceaac
1154,Great,8f82426211becea4
1155,Above Average,424329de58978674
1156,Terrible,25423eb1cbd7cfec
1157,Excellent,a1b773b5a42c7b10
1158,Outstanding,517152436a8986bb
1159,Perfect,a74b20f73d480aca
1160,Below Average,78c192dc7217b983
1161,Great,fbd67a77fa1863e4
1162,Good,943c5111dc3ff9cd
1163,Average,28b98b4e16025e8a
1164,Outstanding,45c2b9ce69602a39
1165,Outstanding,06f2d619b1608e4d
1166,Average,7e254afe730d50f9
1167,Above Average,23ede31705377777
1168,Horrible,110f11e44b2af6ff
1169,Abysmal Failure,41bffd45fd53208c
1170,Failure,ba920b895c239dd3
1171,Bad,73e02f65e2fabb74
1172,Excellent,00d45e732aecc998
1173,Terrible,6c5fa09ee548c1fc
1174,Great,d2093bdcb839b40a
1175,Great,7d6e3fe35552575f
1176,Outstanding,bac4d8a9547e9bb2
1177,Above Average,45ef1845ba272ec0
1178,Excellent,08e4c2223ab255ed
1179,Good,47932277f78f54e1
1180,Good,0868f5b505b36f52
1181,Excellent,f7f1f18eb0ecd81c
1182,Great,5c945b59a3651a3b
1183,Good,80c14b0d01127a52
1184,Good,9bd9a703d2b1538c
1185,Perfect,bad32aa5fc4cbac8
1186,Below Average,0980f27df26c2d80
1187,Bad,7ec526a0f42ef3d1
1188,Abysmal Failure,ebc8c18f2ab8b2bc
1189,Good,b4c7649a08a59efb
1190,Outstanding,864082467ee0f0d7
1191,Good,16af1a1739c3f2a9
1192,Above Average,d2aa116719018bba
1193,Terrible,b0d59c7de7d23aa1
1194,Abysmal Failure,0d9f945c5abdb58f
1195,Outstanding,87d9f73d8f0d7a37
1196,Average,36161fc676e41b93
1197,Great,b120d68dad671def
1198,Average,4332ad110b5d135c
1199,Perfect,09fbded2f0ba8110
1200,Terrible,60287acb31eeffbe
1201,Below Average,9282f8ae3f6437f8
1202,Average,819c9e693a73c4a3
1203,Horrible,fa8ffb7d273d867f
1204,Above Average,ff037668be379f8c
1205,Outstanding,2214358c4f57c055
1206,Perfect,bb14ef4c77f030d2
1207,Excellent,6d81df2db677dc46
1208,Failure,aa8f5a8ea4c1e273
1209,Abysmal Failure,d4762d5f68c22b59
1210,Failure,3cbc2c2bd8e1cfec
1211,Outstanding,259f2a6f052a11e1
1212,Average,7b739e58f728927f
1213,Bad,3a281bb891802b68
1214,Terrible,30ff2642bdc281fd
1215,Unsatisfactory,97136564cf9ef255
1216,Unsatisfactory,694c580ecacb865c
1217,Above Average,010f2303e75a58bb
1218,Below Average,7f5e8dcc458b314a
1219,Terrible,f0128141b477ef37
1220,Outstanding,a40aa34b06196557
1221,Horrible,f5f49b8791307cce
1222,Outstanding,c3d32af4f4605fca
1223,Horrible,3532dc5dc88117d1
1224,Horrible,5d1ec1f431d13990
1225,Horrible,88486bcdfcb1c542
1226,Horrible,b154559ca7d9d3cd
1227,Abysmal Failure,cd74a366585a569e
1228,Abysmal Failure,835bdba8757b65f1
1229,Perfect,8803123606019d5d
1230,Great,4c521adf0d8308f4
1231,Below Average,f1a27f0a5aecc1fb
1232,Great,c221eb1d0b55e9d0
1233,Bad,95d973bf0e244023
1234,Below Average,3c9944556717db75
1235,Failure,5f6fbddf4c04084f
1236,Terrible,012d1e10b7c11746
1237,Perfect,8e3131ce2f7b8012
1238,Great,adfba76c5812489b
1239,Horrible,6db26d0a6c2401eb
1240,Unsatisfactory,6ed4911618355b87
1241,Failure,66a4e89be26595ca
1242,Unsatisfactory,e0c770716258f971
1243,Terrible,fce581c387e03b98
1244,Below Average,40a4628da8c6b4bb
1245,Good,dc98c010030f346d
1246,Good,bdfb6cd1421fbc3e
1247,Outstanding,9225e10a8b557657
1248,Perfect,91214de57c48f59c
1249,Abysmal Failure,e6b623a596c6a854
1250,Horrible,9d3fbe2c5f3086d0
1251,Below Average,de9647e42caf1993
1252,Outstanding,d7f79f68c81e0702
1253,Failure,97ba73e265a756b2
1254,Perfect,55fc85b65b0ed6b8
1255,Below Average,4622326a685d4991
1256,Abysmal Failure,3e5b31793df53f1a
1257,Failure,390bc5b5155c92c4
1258,Bad,9abc5c6fd8230f31
1259,Average,fe67667ec6548ad1
1260,Perfect,b40c2e25eaa83d16
1261,Good,345166bfe80e0b6b
1262,Perfect,6d5c29b003bfbdad
1263,Failure,56e8d81d344cb86a
1264,Excellent,aa31eaac11d97f17
1265,Horrible,b053883d2aabf6cf
1266,Excellent,6881d954bce6a0e6
1267,Unsatisfactory,c2f6cb02f5efb3d2
1268,Excellent,263cd3d4ce32324d
1269,Terrible,69d9bca673c53c1e
1270,Great,b25469de04e15812
1271,Abysmal Failure,6193e84549129303
1272,Excellent,2ba52763a73f4749
1273,Bad,d73a8475f134977a
1274,Perfect,ace1bdc75249f0b5
1275,Above Average,efd39cc501ab9fe9
1276,Perfect,b7eb050112138ba9
1277,Outstanding,54fdf4b555bd1160
1278,Terrible,afb81713f6fb38a7
1279,Outstanding,aac76fb67f28e71e
1280,Great,4e7ad60bb5a5a1e6
1281,Average,c9017dc7d8ad117c
1282,Abysmal Failure,d8f81da433b2472c
1283,Above Average,b8fe9d2602cf2196
1284,Great,c77b82585317cf22
1285,Abysmal Failure,424d955d2538229f
1286,Good,2506ea65bf0ec17f
1287,Failure,714eb63494ba246c
1288,Good,d5a74f844670d39a
1289,Abysmal Failure,d2a94e5369987ca7
1290,Failure,5127c8d9a3d517da
1291,Great,c7b2f47f715bc61d
1292,Perfect,6052dc44f87ae062
1293,Bad,a669ea982230d55d
1294,Great,28678d469b02b58f
1295,Terrible,0e9ee2bdba93223a
1296,Below Average,cb2a3a8118825846
1297,Bad,c5b743c002e94b92
1298,Bad,feaccd2c7f878e22
1299,Horrible,f96411628bf9dd64
1300,Good,05e0e5ca52d4653c
1301,Unsatisfactory,6cd57e4948d4536a
1302,Great,70f6b9fa705c927a
1303,Good,03e8440e94f555bd
1304,Bad,25014b7ddb8f171d
1305,Outstanding,4a2d4ce2a01e883d
1306,Good,73a63a6a48848b49
1307,Outstanding,c02ce934b9e8c816
1308,Bad,bd333ee726eeffc4
1309,Excellent,260c35d5a77a573f
1310,Unsatisfactory,806827358e072ab9
1311,Average,bd78e02050db6478
1312,Failure,8927b780c4139ce5
1313,Average,7ce3efc73aaf482f
1314,Above Average,f05b69e36b296766
1315,Unsatisfactory,e62bd13d7b438263
1316,Above Average,c88a3c162faeb3f6
1317,Failure,5c06786e84e9c267
1318,Bad,93c215504999f212
1319,Above Average,b3d18c2cdea1ee05
1320,Unsatisfactory,78d95b0fe02cf0df
1321,Bad,1e966fd80c598dca
1322,Failure,f37eaee9b0d46883
1323,Great,8d1ae382507d6628
1324,Above Average,a0005aae6844e5f9
1325,Excellent,0887f1a823bc5a9b
1326,Terrible,2395f64038452661
1327,Below Average,012ed66a06088648
1328,Outstanding,4131d25dfe7e8064
1329,Unsatisfactory,12f11bd0f1d96b10
1330,Great,689ceea0c6c73367
1331,Excellent,9e2c414592b415a1
1332,Terrible,4fad0674976c0406
1333,Average,f51c216d427cd3f8
1334,Outstanding,9798b7bf30ddaf9b
1335,Below Average,3912db0b204412cd
1336,Abysmal Failure,152f164d00136046
1337,Good,fcfa79ea8154770e
1338,Excellent,e1d6f310fbfba611
1339,Above Average,c03cbfc8fa6bb788
1340,Bad,d8c6dc7136593abe
1341,Good,33d5c1c2b53b333e
1342,Failure,bdb4fcb5432729d2
1343,Excellent,efb6c82c21ced35b
1344,Below Average,4ab23a939bc67b40
1345,Terrible,90c41f4de0795d2b
1346,Good,40053e07b6c54c90
1347,Above Average,b848da9a12b958f4
1348,Abysmal Failure,0ddfba892062a749
1349,Below Average,5d24042deadd62c9
1350,Excellent,955f15941ec0ee68
1351,Outstanding,b759edb902d46cae
1352,Horrible,0c9ae1f4c3c9fa0d
1353,Good,fc7073735300c1fc
1354,Perfect,21cbb9957a1635b0
1355,Perfect,4c23a721e8383e92
1356,Great,72e33a5118193117
1357,Perfect,ece436add9a3add6
1358,Perfect,a5c963ba2b7a3ccc
1359,Unsatisfactory,ddc3c0e8293d0d34
1360,Unsatisfactory,b4138acea543eda1
1361,Failure,09f8955c691b1ecd
1362,Below Average,8337412828308745
1363,Outstanding,ae9181d812154180
1364,Perfect,edbdc6581969e1ad
1365,Average,69e79e24b294ebb2
1366,Below Average,c84be376c68ad370
1367,Good,a41b2590505a91de
1368,Failure,2e8c4ca96c41013a
1369,Terrible,b6430db788691a11
1370,Failure,e512e8de0b3a0dfa
1371,Below Average,f1e0d5a5cc1fcfce
1372,Great,c191f8f2dae593a1
1373,Above Average,ed937e79b44fbbf7
1374,Unsatisfactory,bb8c0d2696627c40
1375,Failure,1fda732e929943f8
1376,Horrible,9d30b12a576346cf
1377,Horrible,a2205bb1b3a7da19
1378,Great,c7daaf5b4ff71d56
1379,Above Average,057de4fc723b024b
1380,Unsatisfactory,0f998df1e6fb6134
1381,Unsatisfactory,9ade048ef187ea40
1382,Horrible,dd458ba6f73d0401
1383,Bad,1959092f443f7df3
1384,Below Average,5dd8337546820aed
1385,Bad,d060c56b672e1d0b
1386,Failure,2d6835a3052877e9
1387,Outstanding,35d2d1b33640238d
1388,Unsatisfactory,f2d646aeefc098ae
1389,Failure,af55775e797bd104
1390,Terrible,0e2bb5ac6cdfc935
1391,Great,1dd053593ab21322
1392,Average,dc1f32525adf4ce8
1393,Above Average,d3cc26d802f7b790
1394,Failure,b9b6a777e7b80591
1395,Below Average,4e73fffad9882650
1396,Terrible,fec062649d3e710a
1397,Excellent,6cfcad648fa5500c
1398,Unsatisfactory,724a3a6d8647b229
1399,Outstanding,43a2bd35c252cf43
1400,Below Average,23d1b421ccbbfb99
1401,Horrible,33c56d3deafaefd0
1402,Unsatisfactory,fcac5cd253a69cdd
1403,Outstanding,7dd74bc7680545b4
1404,Good,410905f447bc68db
1405,Unsatisfactory,699039342e4daa4c
1406,Above Average,0a1bca34f670979e
1407,Unsatisfactory,4b8b66b58929a7c4
1408,Bad,04447be0b6980fe7
1409,Outstanding,47352bc717eec35c
1410,Above Average,2a9d0fac0164169b
1411,Average,2b3d3dee70154b88
1412,Failure,40e5e9815b0fcd1d
1413,Abysmal Failure,c86de3209a2a090d
1414,Abysmal Failure,051901ea4e1482ac
1415,Above Average,d9ef19062d491f00
1416,Good,3b9b0e53effe142a
1417,Abysmal Failure,f699723555b336ef
1418,Great,4133b7296f2e0ece
1419,Below Average,21235fbc1e2f014a
1420,Excellent,7a72f94b45c1d12a
1421,Failure,fdbee7b4f8654829
1422,Bad,576159d8e47a41b2
1423,Excellent,79d4cb5cad325072
1424,Good,b59591bb94a5a8c7
1425,Outstanding,c7921e1087255e13
1426,Unsatisfactory,e7d3674a76f73a10
1427,Unsatisfactory,919c249e287e4000
1428,Perfect,654bfb9301832f1e
1429,Good,9289b97f9e5d1cb3
1430,Horrible,76cbfdf9bc117950
1431,Above Average,bdf47f923848e77c
1432,Abysmal Failure,88a0264fdbf1bd36
1433,Abysmal Failure,57d391efdb2d793c
1434,Failure,f6ca0306ac26f89f
1435,Horrible,2757f1fe2085c1cd
1436,Perfect,4507f1a9f302e90d
1437,Average,57b8e10cd089f767
1438,Outstanding,92c2f88c63efb39f
1439,Great,1695ae57fcf2c7d6
1440,Unsatisfactory,29a5b58bd1b1e94f
1441,Abysmal Failure,0300cf1f3e855268
1442,Horrible,fec20807b883a0fd
1443,Outstanding,6e98dcda2729ad95
